Symbol,Name,Sector,Industry,52high,52low,변동률(%),Sector2
A001120,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",48600,22600,115.0442478,유통
A108670,LX하우시스,플라스틱제품 제조업,"창호재, 자동차부품 등",80800,34900,131.5186246,제조
A108675,LX하우시스우,플라스틱제품 제조업,"창호재, 자동차부품 등",37000,15550,137.9421222,제조
A383800,LX홀딩스,기타 금융업,지주회사,10950,8210,33.37393423,금융업
A38380K,LX홀딩스1우,기타 금융업,지주회사,21200,9900,114.1414141,금융업
A086960,MDS테크,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",28800,10700,169.1588785,IT
A023150,MH에탄올,알코올음료 제조업,"주정,탄산가스 제조",14750,7570,94.84808454,제조
A035420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,417500,204500,104.1564792,서비스/오락/문화
A160550,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,19500,5980,226.0869565,방송/통신
A053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,19550,3915,399.3614304,제조
A181710,NHN,소프트웨어 개발 및 공급업,한게임,51851,22000,135.6863636,IT
A104200,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",22700,5020,352.1912351,IT
A060250,NHN한국사이버결제,기타 정보 서비스업,전자결제서비스업,39190,11100,253.0630631,서비스/오락/문화
A400760,NH올원리츠,부동산 임대 및 공급업,부동산투자,5530,4220,31.04265403,건설업
A005940,NH투자증권,금융 지원 서비스업,"증권업,종합금융",13600,8980,51.44766147,금융업
A005945,NH투자증권우,금융 지원 서비스업,"증권업,종합금융",12900,8950,44.13407821,금융업
A338100,NH프라임리츠,부동산 임대 및 공급업,부동산 투자,5190,4435,17.02367531,건설업
A034310,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",18150,12750,42.35294118,서비스/오락/문화
A030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",20500,13800,48.55072464,서비스/오락/문화
A008260,NI스틸,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",6060,3025,100.3305785,철강
A004250,NPC,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",11900,5530,115.1898734,제조
A004255,NPC우,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",8630,3010,186.7109635,제조
A010060,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",161000,86100,86.99186992,화학
A178920,PI첨단소재,플라스틱제품 제조업,PI(Polyimide)제품,58100,31900,82.13166144,제조
A024940,PN풍년,생활용품 도매업,압력솥,7200,3670,96.1852861,유통
A005490,POSCO홀딩스,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",335500,223000,50.44843049,철강
Q550043,QV 인버스 레버리지 WTI원유 선물 ETN(H),ETN,ETN,450,75,500,혼합
A218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,36150,20600,75.48543689,방송/통신
A327260,RF머트리얼즈,전자부품 제조업,"광통신, RF통신용 패키지",16752,10050,66.68656716,전기/전자
A091340,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,6060,3645,66.25514403,전기/전자
A010950,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",121500,79900,52.06508135,제조
A010955,S-Oil우,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",81100,49200,64.83739837,제조
A019550,SBI인베스트먼트,신탁업 및 집합투자업,벤처캐피탈,1935,1075,80,금융업
A950110,SBI핀테크솔루션즈,소프트웨어 개발 및 공급업,전자결제대행 및 핀테크 비스,7570,3885,94.85199485,IT
A034120,SBS,텔레비전 방송업,"TV,라디오방송,광고",59700,33100,80.36253776,방송/통신
A151910,SBW생명과학,전자부품 제조업,"Blue Filter, IR Filter, Camera Module",6920,1870,270.0534759,전기/전자
A036120,SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",3750,2480,51.20967742,서비스/오락/문화
A099220,SDN,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",3155,1600,97.1875,기계
A036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",7780,4290,81.35198135,전기/전자
A255220,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2300,1285,78.98832685,제조
A040610,SG&G,기타 운송관련 서비스업,생활정보신문,2910,1650,76.36363636,운송/운수
A049470,SGA,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",1200,705,70.21276596,IT
A184230,SGA솔루션즈,소프트웨어 개발 및 공급업,보안솔루션,1495,745,100.6711409,IT
A005090,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)",57200,30250,89.09090909,전기/전자
A001380,SG글로벌,자동차 신품 부품 제조업,"자동차시트커버(Seat Trim Cover), 면사, 면ㆍ혼방사 등의 제조 및 판매",2355,1105,113.1221719,제조
A004060,SG세계물산,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",921,497,85.31187123,유통
A001770,SHD,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",43000,23700,81.43459916,철강
A002360,SH에너지화학,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1550,843,83.86714116,화학
A009160,SIMPAC,1차 철강 제조업,"프레스, 합금철",9470,4770,98.53249476,철강
A123700,SJM,자동차 신품 부품 제조업,자동차및산업용Bellows,5020,3165,58.60979463,제조
A025530,SJM홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,4580,2870,59.58188153,서비스/오락/문화
A034730,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",269000,201000,33.83084577,금융업
A337450,SK5호스팩,금융 지원 서비스업,기업인수합병,5120,2163,136.7082755,금융업
A340350,SK6호스팩,금융 지원 서비스업,-,2265,2020,12.12871287,금융업
A011790,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",199500,92800,114.9784483,화학
A018670,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",168000,105000,60,유통
A001740,SK네트웍스,기타 전문 도매업,"종합무역업(전자전기제품,섬유,에너지화학제품,철강금속제품),의류,수입산합판,MDF판매,정보통신사업,에너지유통사업",5280,3935,34.18043202,유통
A006120,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",51000,31200,63.46153846,금융업
A006125,SK디스커버리우,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",45000,26650,68.85553471,금융업
A210980,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",34850,22400,55.58035714,건설업
A068400,SK렌터카,운송장비 임대업,승용자동차 임대,12450,7380,68.69918699,서비스/오락/문화
A395400,SK리츠,부동산 임대 및 공급업,서울 중구 소재 SK서린빌딩 및 전국 116개 주유소 임대 운영,7280,5160,41.08527132,건설업
A302440,SK바이오사이언스,기초 의약물질 및 생물학적 제제 제조업,백신 제품 및 제제,280500,84600,231.5602837,의료/의약
A326030,SK바이오팜,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,106500,58200,82.98969072,의료/의약
A402340,SK스퀘어,기타 금융업,지주회사,76000,36150,110.2351314,금융업
A361610,SK아이이테크놀로지,일차전지 및 축전지 제조업,2차전지용 습식 분리막 및 폴더블 커버 윈도우,227500,59900,279.7996661,전기/전자
A03473K,SK우,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",244500,165000,48.18181818,금융업
A096770,SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",272000,151000,80.13245033,제조
A096775,SK이노베이션우,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",117000,63000,85.71428571,제조
A001510,SK증권,금융 지원 서비스업,"증권업,부동산 임대",1030,661,55.82450832,금융업
A001515,SK증권우,금융 지원 서비스업,"증권업,부동산 임대",4580,2865,59.86038394,금융업
A285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",224513,88200,154.5498866,제조
A28513K,SK케미칼우,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",135172,43450,211.0978136,제조
A017670,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",62700,50900,23.1827112,방송/통신
A000660,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",133000,82000,62.19512195,전기/전자
A048550,SM C&C,광고업,"영상콘텐츠 제작 및 매니지먼트, 광고, 여행",5540,2960,87.16216216,서비스/오락/문화
A063440,SM Life Design,기록매체 복제업,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제",3695,1825,102.4657534,제조
A064960,SNT모티브,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",53200,39250,35.54140127,제조
A100840,SNT에너지,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",24600,14550,69.07216495,기계
A003570,SNT중공업,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",12150,6580,84.65045593,제조
A036530,SNT홀딩스,기타 금융업,"지배,경영지도,정리,육성",18850,14600,29.10958904,금융업
A404650,SOL KRX기후변화솔루션,ETF,ETF,10232,8151,25.53060974,혼합
A400590,SOL 글로벌탄소배출권선물IHS(합성),ETF,ETF,14280,9225,54.79674797,혼합
A433330,SOL 미국S&P500,ETF,ETF,11999,10051,19.3811561,혼합
A400580,SOL 유럽탄소배출권선물S&P(H),ETF,ETF,15620,8860,76.2979684,혼합
A415760,SOL 차이나육성산업액티브(합성),ETF,ETF,10370,6605,57.00227101,혼합
A413220,SOL 차이나태양광CSI(합성),ETF,ETF,11790,6370,85.08634223,혼합
A005610,SPC삼립,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",95900,67100,42.92101341,제조
A011810,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",4690,3030,54.78547855,유통
A077970,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매",18200,8520,113.6150235,기계
A071970,STX중공업,일반 목적용 기계 제조업,"조선기자재, 기계부품",5780,3755,53.92809587,기계
A289080,SV인베스트먼트,기타 금융업,중소/벤처기업 투자 및 육성,4140,2190,89.04109589,금융업
A084870,TBH글로벌,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",3035,1640,85.06097561,제조
A002710,TCC스틸,1차 철강 제조업,"석도강판,표면처리강판 제조,판매",14800,6500,127.6923077,철강
A089230,THE E&M,기타 정보 서비스업,인터넷 개인방송 플랫폼,865,383,125.848564,서비스/오락/문화
A161570,THE MIDONG,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템",1620,1060,52.83018868,제조
A102110,TIGER 200,ETF,ETF,40300,28175,43.03460515,혼합
A139220,TIGER 200 건설,ETF,ETF,3325,2245,48.10690423,혼합
A310960,TIGER 200TR,ETF,ETF,21570,15300,40.98039216,혼합
A267770,TIGER 200선물레버리지,ETF,ETF,18525,8950,106.9832402,혼합
A252710,TIGER 200선물인버스2X,ETF,ETF,4090,2190,86.75799087,혼합
A305540,TIGER 2차전지테마,ETF,ETF,24878,16465,51.0962648,혼합
A400970,TIGER Fn메타버스,ETF,ETF,14685,6785,116.4333088,혼합
A396500,TIGER Fn반도체TOP10,ETF,ETF,10470,6155,70.1056052,혼합
A417630,TIGER KEDI혁신기업ESG30,ETF,ETF,10540,8185,28.77214417,혼합
A364960,TIGER KRX BBIG K-뉴딜,ETF,ETF,12633,6475,95.1042471,혼합
A412560,TIGER KRX BBIG K-뉴딜레버리지,ETF,ETF,10215,2765,269.4394213,혼합
A364980,TIGER KRX2차전지K-뉴딜,ETF,ETF,18592,12006,54.85590538,혼합
A412570,TIGER KRX2차전지K-뉴딜레버리지,ETF,ETF,11135,4935,125.633232,혼합
A364970,TIGER KRX바이오K-뉴딜,ETF,ETF,9933,5725,73.50218341,혼합
A365000,TIGER KRX인터넷K-뉴딜,ETF,ETF,12317,4380,181.2100457,혼합
A300610,TIGER K게임,ETF,ETF,21354,8405,154.0630577,혼합
A292150,TIGER TOP10,ETF,ETF,13796,9245,49.22660898,혼합
A160580,TIGER 구리실물,ETF,ETF,12180,8435,44.39834025,혼합
A114820,TIGER 국채3년,ETF,ETF,111250,102830,8.188271905,혼합
A387270,TIGER 글로벌BBIG액티브,ETF,ETF,12880,9295,38.56912318,혼합
A394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),ETF,ETF,12915,8750,47.6,혼합
A412770,TIGER 글로벌메타버스액티브,ETF,ETF,10465,6270,66.90590112,혼합
A394660,TIGER 글로벌자율주행&전기차SOLACTIVE,ETF,ETF,12280,8910,37.82267116,혼합
A139310,TIGER 금속선물(H),ETF,ETF,9745,5595,74.17336908,혼합
A139320,TIGER 금은선물(H),ETF,ETF,10575,8300,27.40963855,혼합
A137610,TIGER 농산물선물Enhanced(H),ETF,ETF,9400,6225,51.00401606,혼합
A123320,TIGER 레버리지,ETF,ETF,23365,11325,106.3134658,혼합
A329200,TIGER 리츠부동산인프라,ETF,ETF,6484,5080,27.63779528,혼합
A360750,TIGER 미국S&P500,ETF,ETF,14416,11859,21.56168311,혼합
A225040,TIGER 미국S&P500레버리지(합성 H),ETF,ETF,38750,20325,90.65190652,혼합
A143850,TIGER 미국S&P500선물(H),ETF,ETF,56280,42285,33.09684285,혼합
A133690,TIGER 미국나스닥100,ETF,ETF,643220,88521,626.6298392,혼합
A418660,TIGER 미국나스닥100레버리지(합성),ETF,ETF,12185,7135,70.77785564,혼합
A329750,TIGER 미국달러단기채권액티브,ETF,ETF,12350,9960,23.99598394,혼합
A305080,TIGER 미국채10년선물,ETF,ETF,12595,11280,11.65780142,혼합
A381170,TIGER 미국테크TOP10 INDXX,ETF,ETF,13395,9415,42.27296867,혼합
A381180,TIGER 미국필라델피아반도체나스닥,ETF,ETF,12956,8514,52.17289171,혼합
A423920,TIGER 미국필라델피아반도체레버리지(합성),ETF,ETF,10940,6815,60.52824652,혼합
A228810,TIGER 미디어컨텐츠,ETF,ETF,11791,5625,109.6177778,혼합
A098560,TIGER 방송통신,ETF,ETF,10585,7580,39.64379947,혼합
A157490,TIGER 소프트웨어,ETF,ETF,18372,8420,118.1947743,혼합
A228800,TIGER 여행레저,ETF,ETF,5924,3615,63.87275242,혼합
A130680,TIGER 원유선물Enhanced(H),ETF,ETF,6205,3090,100.8090615,혼합
A217770,TIGER 원유선물인버스(H),ETF,ETF,5885,2605,125.9117083,혼합
A091220,TIGER 은행,ETF,ETF,8422,5615,49.99109528,혼합
A236350,TIGER 인도니프티50레버리지(합성),ETF,ETF,31450,19930,57.80230808,혼합
A123310,TIGER 인버스,ETF,ETF,6100,4385,39.11060433,혼합
A292560,TIGER 일본엔선물,ETF,ETF,10805,9205,17.38185769,혼합
A150460,TIGER 중국소비테마,ETF,ETF,8837,6275,40.82868526,혼합
A204480,TIGER 차이나CSI300레버리지(합성),ETF,ETF,35525,19560,81.6206544,혼합
A414780,TIGER 차이나과창판STAR50(합성),ETF,ETF,10210,6515,56.71527245,혼합
